AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;TOTAL MATRÍCULA NO BINARIOS O INDEFINIDOS PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;TIPO DE PLAN DE LA CARRERA;DURACIÓN ESTUDIO CARRERA;DURACIÓN TOTAL DE CARRERA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN; PROMEDIO EDAD CARRERA      ; PROMEDIO EDAD MUJER      ; PROMEDIO EDAD HOMBRE      ; PROMEDIO EDAD NO BINARIO ;TES MUNICIPAL + SERVICIO LOCAL EDUCACION;TES PARTICULAR SUBVENCIONADO;TES PARTICULAR PAGADO;TES CORP. DE ADMINISTRACIÓN DELEGADA;TOTAL TES;% COBERTURA TES;TIPO ESTABLECIMIENTO HC;TIPO ESTABLECIMIENTO TP;CLAS_EST ADULTO;CLAS_EST JOVEN
MAT_2026;123;36;87;;20;4;16;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;72;UNIVERSIDAD DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I72S1C558J1V1;ACREDITADA;123;23;62;30;5;3;;; 23,2 ; 23,5 ; 23,1 ;;46;71;5;;122;99,2%;111;11;6;116
MAT_2026;76;20;56;;21;8;13;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;73;UNIVERSIDAD DE ANTOFAGASTA;ACREDITADA;Antofagasta;ANTOFAGASTA;ANTOFAGASTA;SEDE CAMPUS COLOSO;MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I73S2C247J1V1;NO ACREDITADA;76;26;41;7;1;1;;; 21,2 ; 21,3 ; 21,2 ;;25;41;5;;71;93,4%;56;15;1;70
MAT_2026;142;37;105;;21;4;17;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;74;UNIVERSIDAD DE LA SERENA;ACREDITADA;Coquimbo;ELQUI;LA SERENA;LA SERENA;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I74S1C48J1V2;ACREDITADA;142;25;93;17;3;2;2;; 22,0 ; 21,5 ; 22,2 ;;62;72;7;;141;99,3%;128;13;2;139
MAT_2026;20;5;15;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;74;UNIVERSIDAD DE LA SERENA;ACREDITADA;Coquimbo;ELQUI;LA SERENA;LA SERENA;LICENCIATURA EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I74S1C74J1V1;NO ACREDITADA;20;;15;2;2;1;;; 24,5 ; 26,0 ; 23,9 ;;6;12;2;;20;100,0%;18;2;1;19
MAT_2026;64;19;45;;24;7;17;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;74;UNIVERSIDAD DE LA SERENA;ACREDITADA;Coquimbo;ELQUI;LA SERENA;LA SERENA;LICENCIATURA EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I74S1C74J1V2;NO ACREDITADA;64;29;29;3;1;2;;; 20,7 ; 21,1 ; 20,6 ;;27;34;3;;64;100,0%;55;9;3;61
MAT_2026;48;33;15;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;74;UNIVERSIDAD DE LA SERENA;ACREDITADA;Coquimbo;ELQUI;LA SERENA;LA SERENA;DIPLOMADO EN GESTION CULTURAL MENCION EDUCACION ARTISTICA O MEDIACION LECTORA;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Ciencias Sociales y del Comportamiento;Postítulo en Ciencias Sociales;Ciencias Sociales, Periodismo e Información;Ciencias Sociales y del Comportamiento;Postítulo;Diplomado (desde un semestre);Postítulo;Semipresencial;Semipresencial;Plan Regular;1;1;I74S1C349J3V1;NO ACREDITADA;48;;;12;8;9;19;; 37,6 ; 35,5 ; 42,2 ;;5;20;5;1;31;64,6%;24;7;;31
MAT_2026;6;3;3;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;77;UNIVERSIDAD DE MAGALLANES;ACREDITADA;Magallanes;MAGALLANES;PUNTA ARENAS;CASA CENTRAL (PUNTA ARENAS);PEDAGOGIA EN ARTES MUSICALES PARA ENSEÑANZA BASICA Y MEDIA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I77S1C191J1V1;NO ACREDITADA;6;;6;;;;;; 23,2 ; 23,0 ; 23,3 ;;4;2;;;6;100,0%;5;1;;6
MAT_2026;45;13;32;;20;8;12;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;77;UNIVERSIDAD DE MAGALLANES;ACREDITADA;Magallanes;MAGALLANES;PUNTA ARENAS;CASA CENTRAL (PUNTA ARENAS);PEDAGOGIA EN MUSICA PARA EDUCACION INICIAL BASICA Y MEDIA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I77S1C274J1V1;NO ACREDITADA;45;23;20;1;;;1;; 20,7 ; 22,3 ; 20,1 ;;23;17;3;;43;95,6%;38;5;;43
MAT_2026;149;67;82;;36;15;21;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;78;UNIVERSIDAD DE TALCA;ACREDITADA;Maule;TALCA;TALCA;CASA CENTRAL (TALCA);LICENCIATURA EN INTERPRETACION Y FORMACION MUSICAL ESPECIALIZADA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I78S1C337J1V1;NO ACREDITADA;149;44;77;21;6;;1;; 22,0 ; 22,3 ; 21,7 ;;65;75;4;1;145;97,3%;118;27;4;141
MAT_2026;77;20;57;;21;5;16;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;82;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CASA CENTRAL (SANTIAGO);DIRECCION DE AGRUPACIONES MUSICALES INSTRUMENTALES;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I82S1C167J1V1;NO ACREDITADA;77;16;38;15;6;2;;; 22,9 ; 22,0 ; 23,3 ;;24;44;7;2;77;100,0%;67;10;6;71
MAT_2026;189;57;132;;42;13;29;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;82;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CASA CENTRAL (SANTIAGO);PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I82S1C3J1V1;ACREDITADA;189;56;94;23;9;5;2;; 22,3 ; 22,0 ; 22,4 ;;57;105;19;4;185;97,9%;166;19;6;179
MAT_2026;72;22;50;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I83S1C48J1V1;ACREDITADA;72;5;49;16;2;;;; 22,5 ; 22,1 ; 22,7 ;;31;38;2;;71;98,6%;66;5;2;69
MAT_2026;18;7;11;;18;7;11;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I83S1C48J1V3;ACREDITADA;18;10;5;;2;1;;; 21,7 ; 23,6 ; 20,5 ;;7;10;1;;18;100,0%;17;1;2;16
MAT_2026;8;5;3;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);MAGISTER EN GESTION CULTURAL;Ciencias Sociales;Ciencias Sociales, Enseñanza Comercial y Derecho;Ciencias Sociales y del Comportamiento;Magister en Ciencias Sociales;Ciencias Sociales, Periodismo e Información;Ciencias Sociales y del Comportamiento;Posgrado;Magister;Magister;Presencial;Diurna;Plan Regular;4;4;I83S1C223J1V1;NO ACREDITADA;8;;;;3;1;4;; 42,3 ; 38,8 ; 48,0 ;;2;2;;;4;50,0%;3;1;;4
MAT_2026;121;39;82;;41;15;26;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;84;UNIVERSIDAD DE LOS LAGOS;ACREDITADA;Los Lagos;LLANQUIHUE;PUERTO MONTT;SEDE PUERTO MONTT;PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I84S2C491J1V1;ACREDITADA;121;48;64;9;;;;; 20,6 ; 19,9 ; 20,9 ;;73;46;1;;120;99,2%;103;17;3;117
MAT_2026;37;14;23;;;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;84;UNIVERSIDAD DE LOS LAGOS;ACREDITADA;Los Lagos;LLANQUIHUE;PUERTO MONTT;SEDE PUERTO MONTT;PEDAGOGIA EN EDUCACION MEDIA EN ARTES MENCION MUSICA Y ARTES VISUALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I84S2C50J1V1;ACREDITADA;37;;21;11;3;2;;; 25,3 ; 23,1 ; 26,6 ;;22;15;;;37;100,0%;30;7;4;33
MAT_2026;2;;2;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL;INTERPRETE MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S1C58J1V1;NO ACREDITADA;2;;;2;;;;; 27,5 ;; 27,5 ;;;;2;;2;100,0%;2;;;2
MAT_2026;83;27;56;;15;6;9;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;LICENCIATURA EN MUSICA;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I86S3C75J1V2;NO ACREDITADA;83;10;53;18;1;;1;; 22,7 ; 21,7 ; 23,2 ;;12;27;40;2;81;97,6%;76;5;7;74
MAT_2026;217;89;128;;38;12;26;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;LICENCIATURA EN INTERPRETACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;12;12;I86S3C982J1V1;NO ACREDITADA;217;47;133;29;8;;;; 22,0 ; 21,9 ; 22,1 ;;76;94;37;5;212;97,7%;197;15;19;193
MAT_2026;11;10;1;;11;10;1;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;MACUL;CAMPUS SAN JOAQUIN;DIPLOMADO DE CREACION E INTERPRETACION MUSICALIDAD EN EL TEATRO;Arte y Arquitectura;Humanidades y Artes;Artes;Postítulo en Arte y Arquitectura;Artes y Humanidades;Artes;Postítulo;Diplomado (desde un semestre);Postítulo;Presencial;Vespertina;Plan Especial;2;2;I86S5C1641J2V1;NO ACREDITADA;11;;4;3;2;1;1;; 28,5 ; 29,2 ; 22,0 ;;1;3;7;;11;100,0%;11;;1;10
MAT_2026;13;6;7;;9;3;6;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;86;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ÑUÑOA;CAMPUS ORIENTE;MAGISTER EN INTERPRETACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Magister en Arte y Arquitectura;Artes y Humanidades;Artes;Posgrado;Magister;Magister;Presencial;Vespertina;Plan Regular;4;4;I86S3C1536J2V1;NO ACREDITADA;13;;1;3;5;3;1;; 32,9 ; 30,8 ; 34,7 ;;4;4;2;1;11;84,6%;9;2;1;10
MAT_2026;150;53;97;;28;7;21;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;87;UNIVERSIDAD DE CONCEPCION;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL;PEDAGOGIA EN EDUCACION MUSICAL;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I87S1C112J1V1;ACREDITADA;150;36;90;21;2;1;;; 21,9 ; 21,6 ; 22,0 ;;62;82;5;1;150;100,0%;138;12;3;147
MAT_2026;132;20;112;;39;7;32;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;VALPARAISO;PRODUCCION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I89S1C487J1V1;NO ACREDITADA;132;35;69;21;4;2;1;; 22,3 ; 22,6 ; 22,3 ;;41;71;17;3;132;100,0%;116;16;14;118
MAT_2026;29;11;18;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;VALPARAISO;COMPOSICION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular de Continuidad;6;6;I89S1C567J1V1;NO ACREDITADA;29;;18;9;;2;;; 24,7 ; 24,3 ; 24,9 ;;12;14;1;;27;93,1%;22;5;7;20
MAT_2026;47;20;27;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;VIÑA DEL MAR;PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I89S3C409J1V1;ACREDITADA;47;;39;6;2;;;; 23,4 ; 22,9 ; 23,9 ;;11;28;7;;46;97,9%;42;4;;46
MAT_2026;83;36;47;;30;11;19;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;VIÑA DEL MAR;PEDAGOGIA EN MUSICA;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I89S3C409J1V2;ACREDITADA;83;38;41;3;1;;;; 20,0 ; 20,5 ; 19,7 ;;17;58;6;;81;97,6%;77;4;3;78
MAT_2026;94;31;63;;27;8;19;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;VIÑA DEL MAR;LICENCIATURA EN CIENCIAS Y ARTES MUSICALES;Arte y Arquitectura;Humanidades y Artes;Artes;Artes y Licenciatura en Artes;Artes y Humanidades;Artes;Pregrado;Licenciatura No Conducente a Título;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I89S3C410J1V1;NO ACREDITADA;94;32;57;4;;1;;; 20,9 ; 20,7 ; 21,0 ;;24;53;15;1;93;98,9%;90;3;4;89
MAT_2026;36;12;24;;14;6;8;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;VIÑA DEL MAR;INTERPRETE MUSICAL MENCION INSTRUMENTO PRINCIPAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I89S3C52J1V1;NO ACREDITADA;36;4;14;15;1;;2;; 25,4 ; 25,7 ; 25,3 ;;18;11;2;;31;86,1%;30;1;2;29
MAT_2026;11;3;8;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;VIÑA DEL MAR;PEDAGOGIA EN MUSICA O LICENCIATURA EN CIENCIAS Y ARTES MUSICALES;Educación;Educación;Formación de Personal Docente y Ciencias de la Educación;Pedagogía en Artes y Música;Educación;Educación;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I89S3C75J1V1;ACREDITADA;11;;1;5;3;1;1;; 31,0 ; 28,0 ; 32,1 ;;2;5;3;;10;90,9%;9;1;;10
MAT_2026;3;;3;;3;;3;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;VALPARAISO;POSTITULO EN COMPOSICION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Postítulo en Arte y Arquitectura;Artes y Humanidades;Artes;Postítulo;Postítulo;Postítulo;Presencial;Diurna;Plan Regular;2;2;I89S1C240J1V1;NO ACREDITADA;3;;1;1;;;1;; 29,7 ;; 29,7 ;;;1;2;;3;100,0%;3;;;3
MAT_2026;1;;1;;1;;1;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;89;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;VALPARAISO;POSTITULO EN INVESTIGACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Postítulo en Arte y Arquitectura;Artes y Humanidades;Artes;Postítulo;Postítulo;Postítulo;Presencial;Diurna;Plan Regular;2;2;I89S1C251J1V1;NO ACREDITADA;1;;1;;;;;; 24,0 ;; 24,0 ;;;1;;;1;100,0%;1;;;1
MAT_2026;51;24;27;;;;;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;90;UNIVERSIDAD AUSTRAL DE CHILE;ACREDITADA;Los Ríos;VALDIVIA;VALDIVIA;CASA CENTRAL;INTERPRETACION MUSICAL;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I90S1C52J1V1;NO ACREDITADA;51;;31;15;4;1;;; 24,5 ; 23,7 ; 25,1 ;;23;18;1;1;43;84,3%;39;4;4;39
MAT_2026;197;50;146;1;39;15;24;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;90;UNIVERSIDAD AUSTRAL DE CHILE;ACREDITADA;Los Ríos;VALDIVIA;VALDIVIA;CASA CENTRAL;ARTES MUSICALES Y SONORAS;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;9;9;I90S1C597J1V1;NO ACREDITADA;197;31;113;39;12;;2;; 23,0 ; 23,0 ; 23,0 ;27;89;85;18;1;193;98,0%;176;17;12;181
MAT_2026;11;5;6;;2;1;1;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;90;UNIVERSIDAD AUSTRAL DE CHILE;ACREDITADA;Los Ríos;VALDIVIA;VALDIVIA;CASA CENTRAL;INTERPRETACION MUSICAL SUPERIOR;Arte y Arquitectura;Humanidades y Artes;Artes;Música, Canto o Danza;Artes y Humanidades;Artes;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;10;10;I90S1C739J1V1;NO ACREDITADA;11;6;4;;;1;;; 20,9 ; 23,2 ; 19,0 ;;6;3;1;;10;90,9%;10;;;10
MAT_2026;3;1;2;;2;1;1;;Universidades;Universidades CRUCH;Universidades Privadas CRUCH;94;UNIVERSIDAD CATOLICA DE TEMUCO;ACREDITADA;La Araucanía;CAUTIN;TEMUCO;CASA CENTRAL (TEMUCO);DIPLOMADO EN INTERPRETACION MUSICAL MENCION PIANO;Arte y Arquitectura;Humanidades y Artes;Artes;Postítulo en Arte y Arquitectura;Artes y Humanidades;Artes;Postítulo;Diplomado (desde un semestre);Postítulo;Presencial;Diurna;Plan Especial;2;2;I94S1C386J1V1;NO ACREDITADA;3;;2;1;;;;; 25,7 ; 24,0 ; 26,5 ;;;3;;;3;100,0%;3;;;3
MAT_2026;198;15;183;;60;8;52;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I111S3C62J1V1;NO ACREDITADA;198;39;116;41;2;;;; 22,0 ; 21,6 ; 22,0 ;;64;112;14;7;197;99,5%;165;32;14;183
MAT_2026;376;48;328;;104;14;90;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;INGENIERIA EN SONIDO;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Ingeniería en Sonido;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Pregrado;Profesional Sin Licenciatura;Carreras Profesionales;Presencial;Diurna;Plan Regular;8;8;I111S4C62J1V1;NO ACREDITADA;376;68;241;51;7;4;5;; 22,4 ; 22,4 ; 22,4 ;;93;233;32;10;368;97,9%;319;49;30;338
MAT_2026;89;10;79;;37;7;30;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;TECNOLOGIA EN SONIDO E ILUMINACION;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Diurna;Plan Regular;5;5;I111S4C76J1V1;NO ACREDITADA;89;9;44;27;5;3;1;; 24,2 ; 26,2 ; 23,9 ;;30;51;7;1;89;100,0%;71;18;19;70
MAT_2026;16;1;15;;;;;;Institutos Profesionales;Institutos Profesionales;Institutos Profesionales;111;IP DUOC UC;ACREDITADA;Valparaíso;VALPARAISO;VIÑA DEL MAR;SEDE VIÑA DEL MAR;TECNOLOGIA EN SONIDO E ILUMINACION;Tecnología;Ingeniería, Industria y Construcción;Ingeniería y Profesiones Afines;Técnico en Sonido;Artes y Humanidades;Artes;Pregrado;Técnico de Nivel Superior;Carreras Técnicas;Presencial;Vespertina;Plan Regular;5;5;I111S4C76J2V1;NO ACREDITADA;16;;6;4;3;2;1;; 27,8 ; 21,0 ; 28,3 ;;6;6;;1;13;81,3%;9;4;1;12
